Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:41250000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
41250000;2;01/12/1960;;1;1;"67,2784";"4,7479";"13,7497";5;31;1;1;1;;0;"5,2264";"5,5549";"13,3664";"53,8768";"67,2784";"17,1716";"7,3995";"42,1801";"25,8033";"8,0575";"6,4965";"6,2342";"5,5549";"5,8062";"9,6081";"7,8673";"11,9463";"9,6081";"10,9209";"22,6336";"16,7751";"7,7729";"12,6489";"8,0575";"6,5848";"6,0616";"5,722";"5,3078";"5,065";"4,9055";"4,7479";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/11/1960;;1;1;"9,6081";"1,6258";"3,8297";20;6;1;1;1;;0;"2,0752";"1,8866";"1,7968";"1,7099";"1,7099";"1,6258";"1,7099";"1,7099";"1,7099";"1,7099";"1,7099";"1,7968";"1,8866";"2,0752";"2,7152";"3,9029";"5,3897";"4,5922";"4,5263";"9,6081";"7,7729";"5,3897";"4,7479";"4,7479";"4,5922";"4,6698";"5,6382";"6,5848";"8,6655";"6,2342";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/10/1960;;1;1;"2,7152";"1,4098";"1,8013";3;18;1;1;1;;0;"2,174";"2,3809";"2,7152";"2,2758";"2,2758";"2,2758";"2,0752";"1,9794";"1,7968";"1,7099";"1,7099";"1,6258";"1,5445";"1,5445";"1,4621";"1,4621";"1,4621";"1,4098";"1,4098";"1,4621";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4621";"1,9794";"2,0752";"2,174";"2,174";"2,174";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/09/1960;;1;1;"2,4891";"1,5445";"1,8785";4;25;1;1;1;;0;"1,9794";"1,9794";"2,0752";"2,4891";"2,3809";"2,2758";"2,174";"2,0752";"1,9794";"1,9794";"1,9794";"1,8866";"1,8866";"1,8866";"1,8866";"1,7968";"1,7099";"1,7099";"1,6258";"1,6258";"1,6258";"1,6258";"1,6258";"1,6258";"1,5445";"1,5445";"1,8866";"1,7099";"1,7099";"2,0752";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/08/1960;;1;1;"2,174";"1,8866";"2,0269";1;25;1;1;1;;0;"2,174";"2,174";"2,174";"2,174";"2,174";"2,0752";"2,0752";"2,0752";"2,0752";"2,0752";"2,0752";"2,0752";"2,0752";"2,0752";"2,0752";"2,0752";"2,0752";"1,9794";"1,9794";"1,9794";"1,9794";"1,9794";"1,9794";"1,9794";"1,8866";"1,8866";"1,8866";"1,8866";"1,8866";"1,8866";"1,8866";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/07/1960;;1;1;"2,9547";"2,2758";"2,5507";1;28;1;1;1;;0;"2,9547";"2,9547";"2,8333";"2,7152";"2,7152";"2,7152";"2,7152";"2,7152";"2,7152";"2,7152";"2,6005";"2,6005";"2,6005";"2,6005";"2,4891";"2,4891";"2,4891";"2,4891";"2,4891";"2,4891";"2,4891";"2,4891";"2,3809";"2,3809";"2,3809";"2,3809";"2,3809";"2,2758";"2,2758";"2,2758";"2,2758";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/06/1960;;1;1;"3,3396";"2,8333";"3,0862";1;23;1;1;1;;0;"3,3396";"3,3396";"3,3396";"3,3396";"3,2078";"3,2078";"3,2078";"3,2078";"3,2078";"3,0795";"3,0795";"3,0795";"3,0795";"3,0795";"3,0795";"3,0795";"2,9547";"2,9547";"2,9547";"2,9547";"2,9547";"2,9547";"2,8333";"2,8333";"2,8333";"2,9547";"2,9547";"3,0795";"3,2078";"3,2078";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/05/1960;;1;1;"5,2264";"3,3396";"3,9055";18;31;1;1;1;;0;"3,9029";"3,9029";"3,9029";"3,7566";"3,7566";"3,7566";"3,614";"3,614";"3,614";"3,614";"3,9029";"3,9029";"3,7566";"3,7566";"3,7566";"3,7566";"4,9055";"5,2264";"4,7479";"4,3647";"4,3647";"4,2069";"4,053";"3,9029";"3,7566";"3,7566";"3,614";"3,614";"3,475";"3,475";"3,3396";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/04/1960;;1;1;"5,976";"3,9029";"4,8841";1;30;1;1;1;;0;"5,976";"5,8909";"5,8062";"5,722";"5,6382";"5,5549";"5,4721";"5,3897";"5,3078";"5,2264";"5,1455";"5,065";"4,985";"4,9055";"4,8264";"4,7479";"4,7479";"4,7479";"4,6698";"4,5922";"4,5263";"4,5263";"4,3647";"4,3647";"4,2069";"4,053";"4,053";"4,053";"4,053";"3,9029";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/03/1960;;1;1;"74,0452";"5,8909";"21,5193";2;11;1;1;1;;0;"31,0922";"74,0452";"42,1801";"7,2154";"6,1477";"5,976";"11,6006";"11,6006";"8,3594";"6,0616";"5,8909";"6,4965";"6,5848";"16,3822";"29,6133";"65,9543";"45,5761";"16,3822";"7,8673";"6,9425";"43,3012";"46,1517";"49,0698";"11,6006";"7,3072";"14,4703";"55,7226";"8,3594";"6,7627";"6,3212";"6,0616";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/02/1960;;1;1;"69,9559";"4,2069";"10,3492";5;23;1;1;1;;0;"5,8062";"5,976";"6,3212";"23,973";"69,9559";"45,5761";"13,0058";"8,9756";"6,7627";"6,1477";"5,8909";"5,5549";"5,3897";"5,2264";"5,1455";"4,985";"4,8264";"4,7479";"4,6698";"4,5922";"4,5263";"4,3647";"4,2069";"7,124";"13,3664";"6,2342";"5,3078";"5,1455";"6,3212";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41250000;2;01/01/1960;;1;1;"60,1194";"4,5922";"15,0017";25;11;1;1;1;;0;"7,124";"23,973";"10,5868";"5,5549";"4,7479";"5,4721";"5,1455";"6,4965";"5,8909";"5,1455";"4,5922";"6,4965";"15,6068";"8,3594";"5,976";"5,3897";"4,985";"6,5848";"26,2688";"39,9714";"21,7568";"42,7393";"21,7568";"41,0702";"60,1194";"37,8074";"8,9756";"7,2154";"6,9425";"6,4965";"5,8062";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/12/1959;;1;1;"18,7918";"2,9547";"5,0308";11;29;1;1;1;;0;"4,5263";"3,7566";"3,614";"3,3396";"3,2078";"3,475";"3,3396";"3,475";"5,722";"17,1716";"18,7918";"8,6655";"6,5848";"5,8062";"5,3897";"4,8264";"4,5922";"4,2069";"3,9029";"3,7566";"3,475";"4,053";"3,7566";"3,9029";"3,475";"3,475";"3,3396";"3,0795";"2,9547";"2,9547";"3,3396";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/11/1959;;1;1;"89,0314";"2,2758";"12,4592";19;12;1;1;1;;0;"4,6698";"5,8909";"5,3078";"6,4086";"5,8909";"5,065";"4,053";"3,3396";"2,8333";"2,6005";"2,6005";"2,2758";"4,7479";"4,053";"3,0795";"7,2154";"8,9756";"60,1194";"89,0314";"45,5761";"42,7393";"10,5868";"7,4922";"6,3212";"5,6382";"5,3078";"4,9055";"6,5848";"5,6382";"4,8264";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/10/1959;;1;1;"13,0058";"1,2607";"3,3921";24;5;1;1;1;;0;"1,3589";"1,3589";"1,3092";"1,3092";"1,2607";"1,4621";"3,7566";"4,053";"3,9029";"3,2078";"2,174";"1,9794";"1,7099";"1,6258";"1,5445";"1,7968";"2,3809";"4,985";"5,065";"3,7566";"2,9547";"3,3396";"7,2154";"13,0058";"5,8062";"4,6698";"3,9029";"3,2078";"2,8333";"2,8333";"5,3897";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/09/1959;;1;1;"1,5445";"1,2607";"1,3508";30;21;1;1;1;;0;"1,3589";"1,3589";"1,3589";"1,3589";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,3589";"1,3589";"1,3589";"1,3589";"1,3589";"1,3589";"1,3092";"1,3092";"1,2607";"1,2607";"1,2607";"1,2607";"1,2607";"1,2607";"1,2607";"1,3092";"1,3589";"1,5445";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/08/1959;;1;1;"1,5445";"1,4098";"1,4361";1;15;1;1;1;;0;"1,5445";"1,4621";"1,4621";"1,4621";"1,4621";"1,4621";"1,4621";"1,4621";"1,4621";"1,4621";"1,4621";"1,4621";"1,4621";"1,4621";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";"1,4098";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/07/1959;;1;1;"1,5445";"1,4621";"1,5392";1;17;1;1;1;;0;"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,4621";"1,4621";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/06/1959;;1;1;"1,8866";"1,5445";"1,6924";1;23;1;1;1;;0;"1,8866";"1,8866";"1,8866";"1,8866";"1,7968";"1,7968";"1,7968";"1,7968";"1,7099";"1,7099";"1,7099";"1,7099";"1,7099";"1,7099";"1,7099";"1,7099";"1,7099";"1,7099";"1,6258";"1,6258";"1,6258";"1,6258";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,5445";"1,6258";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/05/1959;;1;1;"2,2758";"1,7099";"1,8779";1;13;1;1;1;;0;"2,2758";"2,174";"2,0752";"2,0752";"2,0752";"1,9794";"1,9794";"1,8866";"1,8866";"1,8866";"1,7968";"1,7968";"1,7099";"1,7099";"1,7099";"1,7968";"1,7968";"1,7968";"1,7968";"1,8866";"1,8866";"1,8866";"1,8866";"1,8866";"1,7968";"1,7968";"1,7968";"1,7968";"1,7968";"1,7968";"1,7968";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/04/1959;;1;1;"5,1455";"2,0752";"3,4162";1;30;1;1;1;;0;"5,1455";"4,8264";"4,7479";"4,5922";"4,3647";"4,053";"4,2069";"4,053";"4,053";"3,9029";"3,7566";"3,7566";"3,7566";"3,614";"3,614";"3,614";"3,3396";"3,0795";"2,9547";"2,8333";"2,7152";"2,7152";"2,7152";"2,7152";"2,4891";"2,2758";"2,174";"2,174";"2,174";"2,0752";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/03/1959;;1;1;"8,6655";"2,4181";"5,2725";11;1;1;1;1;;0;"2,4181";"2,5005";"2,5005";"3,534";"5,4937";"7,1934";"6,5399";"7,8891";"6,383";"5,2168";"8,6655";"6,3212";"5,6382";"5,3897";"5,2264";"5,3078";"5,1455";"5,065";"4,9055";"4,985";"5,1455";"4,9055";"4,7479";"4,6698";"4,5922";"4,5922";"4,6698";"4,985";"6,2342";"7,033";"5,5549";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/02/1959;;1;1;"3,534";"2,1817";"2,6818";1;24;1;1;1;;0;"3,534";"3,4301";"3,3282";"3,2284";"3,1306";"3,0347";"2,9409";"2,849";"2,759";"2,671";"2,671";"2,671";"2,671";"2,671";"2,671";"2,671";"2,671";"2,5005";"2,4181";"2,3375";"2,3375";"2,3375";"2,3375";"2,1817";"2,1817";"2,1817";"2,3375";"2,3375";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
41250000;2;01/01/1959;;1;1;"20,0426";"3,534";"6,5997";10;5;1;1;1;;0;"4,9493";"4,202";"3,8584";"3,8584";"3,534";"4,0853";"15,9927";"8,6655";"13,3664";"20,0426";"10,2566";"6,6994";"5,0818";"4,5655";"4,4421";"5,2168";"4,0853";"3,7482";"3,9708";"4,9493";"4,3209";"3,8584";"4,5655";"9,9304";"15,2244";"7,7112";"5,7803";"5,354";"4,4421";"4,0853";"3,7482";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/12/1958;;1;1;"10,5868";"2,759";"4,0556";14;6;1;1;1;;0;"5,6358";"4,0853";"3,4301";"3,1306";"2,849";"2,759";"2,759";"2,9409";"3,3282";"3,0347";"3,3282";"4,3209";"6,0766";"10,5868";"6,383";"5,2168";"5,0818";"3,9708";"3,64";"3,3282";"3,1306";"2,9409";"3,2284";"4,819";"3,8584";"3,4301";"3,2284";"3,3282";"3,4301";"3,2284";"5,2168";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/11/1958;;1;1;"6,383";"2,4181";"3,4641";30;20;1;1;1;;0;"4,819";"4,3209";"4,5655";"4,4421";"4,0853";"3,8584";"3,64";"3,4301";"3,2284";"3,0347";"2,9409";"2,849";"2,849";"2,759";"2,759";"2,671";"2,5848";"2,5848";"2,5005";"2,4181";"2,4181";"2,5005";"2,5848";"3,1306";"4,9493";"4,6911";"3,7482";"3,4301";"3,7482";"6,383";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/10/1958;;1;1;"6,6994";"2,9409";"3,7099";30;5;1;1;1;;0;"3,2284";"3,1306";"3,0347";"3,0347";"2,9409";"2,9409";"2,9409";"3,3282";"4,4421";"4,4421";"4,0853";"3,7482";"3,8584";"3,9708";"3,8584";"3,534";"3,3282";"3,3282";"4,202";"4,5655";"3,7482";"3,4301";"3,2284";"3,0347";"2,9409";"2,9409";"2,9409";"3,4301";"4,4421";"6,6994";"6,2285";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/09/1958;;1;1;"7,3634";"3,1306";"3,717";16;8;1;1;1;;0;"3,3282";"3,3282";"3,3282";"3,2284";"3,2284";"3,2284";"3,2284";"3,1306";"3,1306";"3,2284";"3,4301";"3,534";"3,64";"4,202";"6,2285";"7,3634";"5,4937";"4,3209";"3,9708";"3,7482";"3,534";"3,4301";"3,3282";"3,3282";"3,2284";"3,2284";"3,2284";"3,2284";"3,3282";"3,3282";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/08/1958;;1;1;"4,0853";"3,4301";"3,7208";1;27;1;1;1;;0;"4,0853";"4,0853";"4,0853";"4,0853";"3,9708";"3,9708";"3,9708";"3,8584";"3,8584";"3,8584";"3,8584";"3,8584";"3,7482";"3,7482";"3,7482";"3,64";"3,64";"3,64";"3,64";"3,64";"3,534";"3,534";"3,534";"3,534";"3,534";"3,534";"3,4301";"3,4301";"3,4301";"3,4301";"3,4301";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/07/1958;;1;1;"8,9756";"4,202";"4,8468";19;1;1;1;1;;0;"4,202";"4,202";"4,202";"4,202";"4,202";"4,202";"4,202";"4,202";"4,202";"4,202";"4,202";"5,0818";"5,2168";"4,9493";"4,6911";"4,5655";"4,819";"5,9272";"8,9756";"8,2532";"6,0766";"5,2168";"4,9493";"4,6911";"4,5655";"4,4421";"4,4421";"4,4421";"4,3209";"4,202";"4,202";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/06/1958;;1;1;"4,9493";"4,3209";"4,5936";1;25;1;1;1;;0;"4,9493";"4,9493";"4,9493";"4,9493";"4,819";"4,819";"4,819";"4,819";"4,6911";"4,6911";"4,6911";"4,6911";"4,5655";"4,5655";"4,5655";"4,5655";"4,5655";"4,5655";"4,4421";"4,4421";"4,4421";"4,4421";"4,4421";"4,4421";"4,3209";"4,3209";"4,3209";"4,3209";"4,3209";"4,3209";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/05/1958;;1;1;"6,0766";"4,6911";"5,2144";27;22;1;1;1;;0;"5,354";"5,354";"5,354";"5,2168";"5,2168";"5,2168";"5,2168";"5,2168";"5,2168";"5,0818";"5,2168";"5,354";"5,2168";"5,0818";"5,0818";"4,9493";"4,9493";"4,9493";"4,9493";"4,819";"4,819";"4,6911";"4,6911";"5,2168";"5,7803";"5,9272";"6,0766";"5,7803";"5,354";"5,2168";"5,0818";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/04/1958;;1;1;"14,8456";"5,4937";"6,5889";20;9;1;1;1;;0;"5,7803";"5,7803";"6,0766";"5,7803";"5,7803";"5,7803";"5,6358";"5,6358";"5,4937";"5,4937";"5,4937";"5,4937";"5,4937";"5,7803";"9,2898";"6,8615";"6,0766";"5,7803";"8,2532";"14,8456";"12,6489";"7,3634";"6,6994";"6,383";"5,9272";"5,7803";"5,6358";"5,6358";"5,4937";"5,4937";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/03/1958;;1;1;"33,6166";"5,7803";"8,3102";1;16;1;1;1;;0;"33,6166";"17,5715";"9,6081";"7,8891";"7,5359";"7,0262";"6,8615";"6,6994";"6,5399";"6,383";"6,2285";"6,2285";"6,0766";"5,9272";"5,9272";"5,7803";"5,7803";"5,9272";"7,1934";"7,5359";"8,9756";"7,1934";"7,3634";"10,2566";"9,2898";"9,6081";"7,3634";"6,5399";"6,383";"6,2285";"6,0766";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/02/1958;;1;1;"31,5912";"6,5399";"12,3124";9;24;1;1;1;;0;"13,0058";"11,9463";"10,9209";"15,9927";"13,0058";"16,3822";"13,7307";"13,3664";"31,5912";"23,0768";"15,9927";"23,0768";"15,6068";"10,9209";"9,2898";"8,6655";"8,0698";"7,7112";"7,3634";"7,3634";"7,0262";"6,8615";"6,6994";"6,5399";"6,5399";"7,3634";"16,3822";"10,2566";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
41250000;2;01/01/1958;;1;1;"73,3576";"6,0766";"16,8286";29;14;1;1;1;;0;"7,7112";"7,5359";"7,1934";"7,0262";"6,8615";"6,6994";"6,5399";"6,383";"6,5399";"7,1934";"6,6994";"6,383";"6,2285";"6,0766";"6,0766";"7,7112";"8,2532";"7,1934";"8,2532";"19,6223";"24,4258";"26,7373";"46,1517";"31,5912";"16,7751";"20,4662";"25,8033";"24,8818";"73,3576";"58,8504";"20,4662";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/12/1957;;1;1;"161,4746";"8,0698";"49,1476";20;31;1;1;1;;0;"33,6166";"37,2735";"30,1032";"45,0033";"62,6877";"39,4261";"49,6614";"31,5912";"103,4639";"130,4119";"144,3033";"121,1705";"38,3442";"23,5233";"25,341";"24,4258";"43,8658";"45,0033";"107,3957";"161,4746";"55,1048";"30,5962";"36,7425";"24,4258";"15,9927";"13,7307";"12,2957";"10,2566";"9,6081";"8,6655";"8,0698";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/11/1957;;1;1;"23,973";"3,64";"8,5366";26;4;1;1;1;;0;"3,9708";"3,8584";"3,7482";"3,64";"4,0853";"6,2285";"6,2285";"6,8615";"7,7112";"12,6489";"8,9756";"5,9272";"5,2168";"4,6911";"4,5655";"4,4421";"4,4421";"6,383";"7,7112";"6,8615";"7,0262";"11,6006";"14,4703";"7,8891";"15,6068";"23,973";"15,9927";"7,8891";"11,2588";"22,1936";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/10/1957;;1;1;"7,7112";"3,8584";"4,6622";2;23;1;1;1;;0;"6,8615";"7,7112";"6,5399";"5,6358";"5,354";"5,2168";"5,0818";"4,819";"4,6911";"4,5655";"4,5655";"4,3209";"4,3209";"4,3209";"4,3209";"4,202";"4,0853";"4,202";"4,202";"4,202";"4,0853";"3,9708";"3,8584";"4,0853";"4,202";"4,202";"4,0853";"4,0853";"4,0853";"4,5655";"4,0853";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/09/1957;;1;1;"8,0698";"4,6911";"5,4949";25;14;1;1;1;;0;"5,0818";"5,0818";"5,0818";"5,0818";"5,4937";"6,2285";"5,7803";"5,4937";"5,2168";"5,0818";"4,9493";"4,819";"4,819";"4,6911";"4,6911";"4,6911";"4,6911";"4,6911";"4,6911";"4,6911";"4,6911";"4,819";"5,0818";"7,3634";"8,0698";"6,383";"6,0766";"6,8615";"8,0698";"6,383";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41250000;2;01/08/1957;;1;1;"5,7803";"4,9493";"5,4398";1;28;1;1;1;;0;"5,7803";"5,7803";"5,7803";"5,7803";"5,7803";"5,7803";"5,7803";"5,6358";"5,6358";"5,6358";"5,6358";"5,6358";"5,6358";"5,4937";"5,4937";"5,4937";"5,4937";"5,4937";"5,354";"5,354";"5,354";"5,2168";"5,2168";"5,2168";"5,0818";"5,0818";"5,0818";"4,9493";"4,9493";"4,9493";"5,0818";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/07/1957;;1;1;"7,0262";"5,9272";"6,4435";1;30;1;1;1;;0;"7,0262";"6,8615";"6,8615";"6,8615";"6,8615";"6,8615";"6,6994";"6,6994";"6,6994";"6,6994";"6,6994";"6,5399";"6,5399";"6,5399";"6,5399";"6,383";"6,383";"6,383";"6,2285";"6,2285";"6,2285";"6,2285";"6,2285";"6,0766";"6,0766";"6,0766";"6,2285";"6,0766";"6,0766";"5,9272";"5,9272";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/06/1957;;1;1;"8,6655";"6,8615";"7,6056";10;27;2;2;2;;0;"8,2532";"8,2532";"8,0698";"8,0698";"8,0698";"7,8891";"7,8891";"7,8891";"8,0698";"8,6655";"8,2532";"7,8891";"7,8891";"7,7112";"7,7112";"7,5359";"7,5359";"7,1934";"7,5359";"7,3634";"7,0262";"7,1934";"7,1934";"7,0262";"7,0262";"7,0262";"6,8615";"7,0262";"7,0262";"7,0262";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;
41250000;2;01/05/1957;;1;1;"81,7661";"8,6655";"15,2938";17;31;1;1;1;;0;"10,5868";"10,5868";"10,5868";"10,2566";"9,9304";"9,6081";"9,2898";"10,5868";"17,9748";"12,6489";"17,1716";"14,0987";"11,9463";"11,6006";"11,2588";"17,1716";"81,7661";"52,6593";"18,7918";"14,4703";"12,6489";"11,6006";"10,9209";"10,2566";"9,9304";"9,9304";"9,6081";"9,2898";"9,2898";"8,9756";"8,6655";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41250000;2;01/04/1957;;1;1;"191,0153";"10,9209";"31,757";7;30;1;1;1;;0;"11,9463";"11,2588";"14,8456";"79,632";"39,4261";"96,5262";"191,0153";"93,501";"39,9714";"26,7373";"26,7373";"50,2557";"26,7373";"23,0768";"18,3816";"17,1716";"18,7918";"17,1716";"14,8456";"13,7307";"13,3664";"13,0058";"12,6489";"12,6489";"12,2957";"11,9463";"11,6006";"11,2588";"11,2588";"10,9209";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
